Branch,Customer Name,Invoice,Work Order, QW Total , SAP Total , Discrepancy ,Cause,Dept Impacted,Date
SLC,Amazon,V30103416,W354935,559.73,534.79,-24.94,Part Pricing - Raymond,Service,07/06/21
SLC,Amazon,V30103420,W354973,792.22,702.21,-32.57,Part Pricing - Raymond,Service,07/06/21
SLC,Amazon,V30103428,W355008,679.70,591.83,-74.81,Part Pricing - Raymond,Service,07/06/21
SLC,Amazon,V30103581,W355000,738.51,681.00,-25.00,Part Pricing - Raymond,Service,07/13/21
SLC,Amazon,V30103707,SM3042279-2,615.97,536.90,-50.38,Part Pricing - Raymond,Service,07/16/21
SLC,Amazon,V30103703,W355100,711.77,604.33,-25.00,Part Pricing - Raymond,Service,07/16/21
SLC,Amazon,V30103704,W355145,135.99,119.62,-8.72,Part Pricing - Raymond,Service,07/16/21
SLC,Amazon,V30103763,W355242,3175.77,2644.04,-531.73,Part Pricing - Raymond,Service,07/20/21
SLC,Amazon,V30103773,W355366,195.39,132.48,-5.88,Part Pricing - Raymond,Service,07/20/21
SLC,Amazon,V30103824,SM3042278-2,290.22,238.29,-44.28,Part Pricing - Raymond,Service,07/22/21
SLC,Amazon,V30103822,W355223,1287.50,1114.74,-126.32,Part Pricing - Raymond,Service,07/22/21
SLC,Amazon,V30104206,SM3042277-2,470.39,423.69,-32.50,Part Pricing - Raymond,Service,07/30/21
SLC,Amazon,V30104199,W355264,3145.82,2635.55,-510.27,Part Pricing - Raymond,Service,07/30/21
SLC,Amazon,V30104195,W355283,928.56,818.38,-74.18,Part Pricing - Raymond,Service,07/30/21
SLC,Amazon,V30104531,W355502,418.96,363.73,-34.19,Part Pricing - Raymond,Service,08/09/21
SLC,Amazon,V30104532,W355562,1929.13,1582.31,-304.70,Part Pricing - Raymond,Service,08/09/21
SLC,Amazon,V30104533,W355567,548.53,529.10,-20.00,Part Pricing - Raymond,Service,08/09/21
SLC,Amazon,V30104534,SM3042281-2,501.28,445.89,-18.89,Part Pricing - Raymond,Service,08/09/21
SLC,Amazon,V30104535,SM3042276-2,1272.36,1102.79,-116.83,Part Pricing - Raymond,Service,08/09/21
SLC,Amazon,V30104705,W355646,1268.24,1177.36,-40.88,Part Pricing - Raymond,Service,08/12/21
SLC,Amazon,V30104921,W355818,1159.59,1018.26,-87.73,Part Pricing - Raymond,Service,08/17/21
SLC,Amazon,V30104920,W355855,708.44,605.59,-72.25,Part Pricing - Raymond,Service,08/18/21
SLC,Amazon,V30105597,W355866,491.20,479.18,-12.02,Part Pricing - Raymond,Service,09/01/21
SLC,Amazon,V30105598,W355990,453.54,443.60,-9.04,Part Pricing - Raymond,Service,09/01/21
SLC,Amazon,V30105599,W355896,1235.27,1221.73,-77.29,Part Pricing - Raymond,Service,09/01/21
SLC,Amazon,V30105600,SM3042695-2,123.94,121.30,-2.64,Part Pricing - Raymond,Service,09/01/21
SLC,Amazon,V30105601,SM3042697-2,347.60,338.56,-9.04,Part Pricing - Raymond,Service,09/01/21
SLC,Amazon,V30105589,W356089,1021.03,949.11,-71.92,Part Pricing - Raymond,Service,09/01/21
SLC,Amazon,V30105591,W356044,499.95,474.95,-25.00,Part Pricing - Raymond,Service,09/01/21
SLC,Amazon,V30105926,SM3042691-2,1201.05,1056.37,-144.68,Part Pricing - Raymond,Service,09/14/21
SLC,Amazon,V30105927,W356131,1608.24,1274.04,-334.20,Part Pricing - Raymond,Service,09/14/21
SLC,Amazon,V30105928,W355889-2,1749.00,1414.80,-334.20,Part Pricing - Raymond,Service,09/14/21
SLC,Amazon,V30105930,W356427,1593.67,1402.71,-190.96,Part Pricing - Raymond,Service,09/14/21
SLC,Amazon,V30105932,W356313,2065.18,1891.75,-173.43,Part Pricing - Raymond,Service,09/14/21
SLC,Amazon,V30105935,W356494,399.46,349.58,-49.88,Part Pricing - Raymond,Service,09/14/21
SLC,Amazon,V30106127,W356460,270.66,265.68,-5.88,Part Pricing - Raymond,Service,09/20/21
SLC,Amazon,V30106268,SM3043354-2,730.72,655.01,-74.81,Part Pricing - Raymond,Service,09/21/21
SLC,Amazon,V30106418,W356170,1447.56,1351.20,-50.68,Part Pricing - Raymond,Service,09/23/21
SLC,Amazon,V30106421,W356745,611.96,537.15,-74.81,Part Pricing - Raymond,Service,09/23/21
SLC,Amazon,V30106422,W356741,164.31,159.60,-4.71,Part Pricing - Raymond,Service,09/23/21
SLC,Amazon,V30106425,W355889-1,2394.30,2060.10,-334.20,Part Pricing - Raymond,Service,09/23/21
SLC,Amazon,V30107196,W357010,425.34,404.00,-21.34,Part Pricing - Raymond,Service,10/15/21
SLC,Amazon,V30107255,W357008,336.67,305.23,-31.44,Part Pricing - Raymond,Service,10/18/21
SLC,Amazon,V30107256,W357005,696.21,641.80,-54.41,Part Pricing - Raymond,Service,10/18/21
SLC,Amazon,V30107258,W357013,325.10,316.06,-9.04,Part Pricing - Raymond,Service,10/18/21
SLC,Amazon,V30107259,W357251,218.34,209.62,-8.72,Part Pricing - Raymond,Service,10/18/21
SLC,Amazon,V30107261,W357179,173.34,164.62,-8.72,Part Pricing - Raymond,Service,10/18/21
SLC,Amazon,V30107262,W357030,290.98,287.38,-3.60,Part Pricing - Raymond,Service,10/18/21
SLC,Amazon,V30107264,SM3043375-2,3432.99,2899.64,-533.35,Part Pricing - Raymond,Service,10/18/21
SLC,Amazon,V30107416,SM3042679-2,852.40,791.50,-60.90,Part Pricing - Raymond,Service,10/19/21
SLC,Amazon,V30106418,W356170,1447.56,1351.20,-45.68,Part Pricing - TVH/Durasource,Service,09/23/21
SLC,Amazon,V30096737,W351060,995.14,932.36,10.80,Productive Rounding,Service,01/05/21
SLC,Amazon,V30096910,W351345,976.66,835.92,4.50,Productive Rounding,Service,01/12/21
SLC,Amazon,V30096736,W351172,740.07,680.16,-3.60,Productive Rounding,Service,01/13/21
SLC,Amazon,V30097052,SM3039758-2,628.22,557.40,-0.90,Productive Rounding,Service,01/15/21
SLC,Amazon,V30097144,W351518,269.51,247.50,-0.90,Productive Rounding,Service,01/19/21
SLC,Amazon,V30097497,W350505,203.40,202.50,-0.90,Productive Rounding,Service,01/27/21
SLC,Amazon,V30097495,W350514,336.60,337.50,0.90,Productive Rounding,Service,01/27/21
SLC,Amazon,V30097579,W348778-4,267.30,270.00,2.70,Productive Rounding,Service,01/28/21
SLC,Amazon,V30097486,W350407,113.40,112.50,-0.90,Productive Rounding,Service,02/02/21
SLC,Amazon,V30097857,W351613,248.40,247.50,-0.90,Productive Rounding,Service,02/05/21
SLC,Amazon,V30098637,SM3039849-2,2501.47,2510.47,9.00,Productive Rounding,Service,02/26/21
SLC,Amazon,V30098479,W351889,432.77,410.96,8.10,Productive Rounding,Service,02/26/21
SLC,Amazon,V30098476,W351935,545.52,498.87,10.80,Productive Rounding,Service,02/26/21
SLC,Amazon,V30098660,W352153,240.85,207.16,0.09,Productive Rounding,Service,02/26/21
SLC,Amazon,V30099773,W352673,123.04,112.50,0.90,Productive Rounding,Service,03/26/21
SLC,Amazon,V30100025,W352669,449.43,524.52,10.80,Productive Rounding,Service,04/02/21
SLC,Amazon,V30100024,W352786,1772.58,1628.08,-16.20,Productive Rounding,Service,04/02/21
SLC,Amazon,V30100470,W353190,145.50,135.00,0.90,Productive Rounding,Service,04/16/21
SLC,Amazon,V30101724,W353728,1332.75,1204.40,0.90,Productive Rounding,Service,05/14/21
SLC,Amazon,V30102514,W354274,252.83,232.48,0.90,Productive Rounding,Service,06/10/21
SLC,Amazon,V30100917,W353278,171.86,157.50,0.90,Productive Rounding,Service,06/15/21
SLC,Amazon,V30103168,W354821,106.96,97.95,0.90,Productive Rounding,Service,06/29/21
SLC,Amazon,V30103420,W354973,792.22,702.21,-7.44,Productive Rounding,Service,07/06/21
SLC,Amazon,V30103428,W355008,679.70,591.83,14.40,Productive Rounding,Service,07/06/21
SLC,Amazon,V30103469,W355035,179.10,180.00,0.90,Productive Rounding,Service,07/08/21
SLC,Amazon,V30103580,W355031,122.05,112.50,-9.55,Productive Rounding,Service,07/13/21
SLC,Amazon,V30103823,W355252,96.67,90.00,0.90,Productive Rounding,Service,07/22/21
SLC,Amazon,V30104206,SM3042277-2,470.39,423.69,6.30,Productive Rounding,Service,07/30/21
SLC,Amazon,V30104532,W355562,1929.13,1582.31,-1.80,Productive Rounding,Service,08/09/21
SLC,Amazon,V30104533,W355567,548.53,529.10,25.20,Productive Rounding,Service,08/09/21
SLC,Amazon,V30104534,SM3042281-2,501.28,445.89,-7.20,Productive Rounding,Service,08/09/21
SLC,Amazon,V30104535,SM3042276-2,1272.36,1102.79,-6.30,Productive Rounding,Service,08/09/21
SLC,Amazon,V30104921,W355818,1159.59,1018.26,-3.60,Productive Rounding,Service,08/17/21
SLC,Amazon,V30105598,W355990,453.54,443.60,-0.90,Productive Rounding,Service,09/01/21
SLC,Amazon,V30106127,W356460,270.66,265.68,0.90,Productive Rounding,Service,09/20/21
SLC,Amazon,V30106268,SM3043354-2,730.72,655.01,-0.90,Productive Rounding,Service,09/21/21
SLC,Amazon,V30104193,W354312,1148.11,1147.50,-968.11,Entry Error - Misc Charge,Service,07/30/21
SLC,Amazon,V30104193,W354312,1148.11,1147.50,967.50,Entry Error - Labor Quantity,Service,07/30/21
SLC,Amazon,V30104919,W355925,595.00,573.75,135.00,Entry Error - Labor Quantity,Service,08/18/21
SLC,Amazon,V30096661,W344774,1111.22,0.00,-1111.22,Unpaid - Reversed Status,Service,01/05/21
SLC,Amazon,V30098627,SM3039866,165.00,0.00,-165.00,Unpaid - Reversed Status,Service,03/19/21
SLC,Amazon,V30098630,SM3039864,165.00,0.00,-165.00,Unpaid - Reversed Status,Service,03/19/21
SLC,Amazon,V30098631,SM3039865,165.00,0.00,-165.00,Unpaid - Reversed Status,Service,03/19/21
SLC,Amazon,V30098634,SM3039862,75.00,0.00,-75.00,Unpaid - Reversed Status,Service,03/19/21
SLC,Amazon,V30098642,W351970,0.00,360.00,360.00,Entry Error - Duplicate Claim,Service,03/19/21
SLC,Amazon,V30098643,SM3040196,75.00,0.00,75.00,Unpaid - Reversed Status,Service,03/19/21
SLC,Amazon,V30105671,W356336,226.08,225.00,-1.08,Entry Error - Misc Charge,Service,09/01/21
SLC,Amazon,V30107888,W356171,93.75,67.50,-26.25,Incorrect Labor Rate,Service,11/01/21
SLC,Amazon,V30108216,W357495,902.77,866.57,-36.20,Part Pricing - Raymond,Service,11/09/21
SLC,Amazon,V30108218,W357772,248.40,247.50,-0.90,Productive Rounding,Service,11/09/21
SLC,Amazon,V30108274,SM3044048-2,98.83,94.75,-4.98,Part Pricing - Raymond,Service,11/09/21
SLC,Amazon,V30108274,SM3044048-2,98.83,94.75,0.90,Productive Rounding,Service,11/09/21
SLC,Amazon,V30108435,W357894,134.10,135.00,0.90,Productive Rounding,Service,11/16/21
SLC,Amazon,V30108653,W357948,219.24,209.62,-8.72,Part Pricing - Raymond,Service,11/24/21
SLC,Amazon,V30108653,W357948,219.24,209.62,-0.90,Productive Rounding,Service,11/24/21
SLC,Amazon,V30108654,W357898,816.37,790.87,-25.50,Part Pricing - Raymond,Service,11/24/21
SLC,Amazon,V30108655,W358018,129.24,119.62,-8.72,Part Pricing - Raymond,Service,11/24/21
SLC,Amazon,V30108655,W358018,129.24,119.62,-0.90,Productive Rounding,Service,11/24/21
SLC,Amazon,V30108660,W358003,1291.74,1214.45,-77.29,Part Pricing - Raymond,Service,11/24/21
SLC,Amazon,V30108661,W357985,806.67,752.55,-0.90,Productive Rounding,Service,11/24/21
SLC,Amazon,V30108661,W357985,806.67,752.55,-53.22,Part Pricing - Raymond,Service,11/24/21
SLC,Baker Distributing,V30097805,W351519,1341.92,962.16,-378.00,Entry Error - Labor Quantity,Service,02/05/21
SLC,Baker Distributing,V30095735,W350462,2220.00,2219.68,-0.32,Entry Error - Part Pricing,Service,01/25/21
SLC,Baker Distributing,V30097805,W351519,1341.92,962.16,-1.76,Entry Error - Part Pricing,Service,02/05/21
SLC,Baker Distributing,V30099022,SM3040100,107.52,80.00,-27.52,Entry Error - Part Quantity,Service,04/27/21
SLC,Baker Distributing,V30098288,SM3040067,114.67,113.80,-0.87,Part Pricing - Raymond,Service,03/05/21
SLC,Baker Distributing,V30103473,W354986,883.23,875.67,-7.56,Productive Rounding,Service,07/22/21
SLC,Composites One,V30098607,W352007,506.58,569.21,65.56,Discount Labor Line,Service,02/25/21
SLC,Composites One,V30101769,W353764,240.41,288.79,42.43,Discount Labor Line,Service,05/18/21
SLC,Composites One,V30101770,W353902,153.00,181.69,27.00,Discount Labor Line,Service,05/18/21
SLC,Composites One,V30101771,W353903,147.62,167.66,19.28,Discount Labor Line,Service,05/18/21
SLC,Composites One,V30101769,W353764,240.41,288.79,5.95,Incorrect Labor Rate,Service,05/18/21
SLC,Composites One,V30101770,W353902,153.00,181.69,1.69,Incorrect Labor Rate,Service,05/18/21
SLC,Composites One,V30101771,W353903,147.62,167.66,4.25,Incorrect Labor Rate,Service,05/18/21
SLC,Composites One,V30097150,SM3039802,123.61,122.74,-0.87,Part Pricing - Raymond,Service,01/19/21
SLC,Composites One,V30098607,W352007,506.58,569.21,-2.93,Part Pricing - Raymond,Service,02/25/21
SLC,Composites One,V30101771,W353903,147.62,167.66,-3.49,Part Pricing - Raymond,Service,05/18/21
SLC,Home Depot,V30096632,SM3039362,98.89,85.00,-6.66,Consumables,Service,01/05/21
SLC,Home Depot,V30099156,SM3040556,103.72,85.00,-18.72,Consumables,Service,03/11/21
SLC,Home Depot,V30099302,SM3040623,99.34,85.00,-14.34,Consumables,Service,03/16/21
SLC,Home Depot,V30099301,SM3040624,108.86,85.00,-23.86,Consumables,Service,03/16/21
SLC,Home Depot,V30099304,SM3040629,83.65,75.00,-8.65,Consumables,Service,03/16/21
SLC,Home Depot,V30099762,SM3040678,107.99,85.00,-22.99,Consumables,Service,03/25/21
SLC,Home Depot,V30099760,SM3040682,62.46,55.00,-7.46,Consumables,Service,03/25/21
SLC,Home Depot,V30099753,SM3040785-1,99.11,85.00,-6.88,Consumables,Service,03/25/21
SLC,Home Depot,V30102295,SM3041774,62.46,55.00,-7.46,Consumables,Service,06/03/21
SLC,Home Depot,V30102294,SM3041775,101.73,85.00,-16.73,Consumables,Service,06/03/21
SLC,Home Depot,V30102292,SM3041776,62.46,55.00,-7.46,Consumables,Service,06/03/21
SLC,Home Depot,V30102348,SM3041777,91.88,85.00,-6.88,Consumables,Service,06/03/21
SLC,Home Depot,V30102599,SM3041793,62.46,55.00,-7.46,Consumables,Service,06/10/21
SLC,Home Depot,V30102598,SM3041831,91.88,85.00,-6.88,Consumables,Service,06/10/21
SLC,Home Depot,V30102732,SM3041839,101.73,85.00,-16.73,Consumables,Service,06/15/21
SLC,Home Depot,V30102726,SM3041792,81.88,75.00,-6.88,Consumables,Service,06/17/21
SLC,Home Depot,V30106651,W356667,892.88,738.05,-64.56,Entry Error - Freight,Service,09/28/21
SLC,Home Depot,V30099026,W352348,1748.40,1533.85,-161.96,Entry Error - Labor Quantity,Service,03/05/21
SLC,Home Depot,V30096632,SM3039362,98.89,85.00,-7.23,Environmental Fee,Service,01/05/21
SLC,Home Depot,V30096629,W351061,472.64,435.62,-37.02,Environmental Fee,Service,01/05/21
SLC,Home Depot,V30096797,W351265,321.04,301.04,-20.00,Environmental Fee,Service,01/08/21
SLC,Home Depot,V30097210,W351532,81.42,75.03,-6.39,Environmental Fee,Service,01/20/21
SLC,Home Depot,V30098431,W351941,342.24,315.42,-26.81,Environmental Fee,Service,02/25/21
SLC,Home Depot,V30099026,W352348,1748.40,1533.85,-54.68,Environmental Fee,Service,03/05/21
SLC,Home Depot,V30099297,SM3040507,92.23,85.00,-7.23,Environmental Fee,Service,03/16/21
SLC,Home Depot,V30099298,SM3040508,92.23,85.00,-7.23,Environmental Fee,Service,03/16/21
SLC,Home Depot,V30099293,W352569,1206.76,1161.68,-54.68,Environmental Fee,Service,03/16/21
SLC,Home Depot,V30099753,SM3040785-1,99.11,85.00,-7.23,Environmental Fee,Service,03/25/21
SLC,Home Depot,V30099754,SM3040785-2,417.39,400.09,-20.00,Environmental Fee,Service,03/25/21
SLC,Home Depot,V30099768,SM3040680,92.23,85.00,-7.23,Environmental Fee,Service,03/26/21
SLC,Home Depot,V30100257,W352881,473.52,441.32,-37.10,Environmental Fee,Service,04/09/21
SLC,Home Depot,V30100259,W352901,293.52,279.03,-16.59,Environmental Fee,Service,04/09/21
SLC,Home Depot,V30100255,W352922,503.12,443.33,-25.11,Environmental Fee,Service,04/09/21
SLC,Home Depot,V30101065,W353460,678.22,658.11,-23.41,Environmental Fee,Service,04/27/21
SLC,Home Depot,V30101507,W353637,577.24,511.84,-31.92,Environmental Fee,Service,05/11/21
SLC,Home Depot,V30101508,W353685,585.71,555.80,-35.32,Environmental Fee,Service,05/11/21
SLC,Home Depot,V30101506,W353733,190.08,177.00,-14.89,Environmental Fee,Service,05/11/21
SLC,Home Depot,V30102347,SM3041771,92.23,85.00,-7.23,Environmental Fee,Service,06/03/21
SLC,Home Depot,V30102728,SM3041900,92.23,85.00,-7.23,Environmental Fee,Service,06/17/21
SLC,Home Depot,V30102731,SM3041901,92.23,85.00,-7.23,Environmental Fee,Service,06/17/21
SLC,Home Depot,V30102733,SM3041941,82.46,75.00,-7.46,Environmental Fee,Service,06/17/21
SLC,Home Depot,V30103696,W355050,666.23,646.12,-23.41,Environmental Fee,Service,07/16/21
SLC,Home Depot,V30104192,SM3042058,92.23,85.00,-7.23,Environmental Fee,Service,07/30/21
SLC,Home Depot,V30104624,W355674,568.12,545.21,-26.81,Environmental Fee,Service,08/11/21
SLC,Home Depot,V30105546,W356112,211.82,197.33,-16.59,Environmental Fee,Service,08/31/21
SLC,Home Depot,V30103695,W355051,512.00,420.99,-97.21,Freight ,Service,07/16/21
SLC,Home Depot,V30099026,W352348,1748.40,1533.85,6.90,Incorrect Labor Rate,Service,03/05/21
SLC,Home Depot,V30099292,W352494,100.17,101.66,1.49,Incorrect Labor Rate,Service,03/16/21
SLC,Home Depot,V30099295,W352503,275.36,278.66,3.30,Incorrect Labor Rate,Service,03/16/21
SLC,Home Depot,V30099293,W352569,1206.76,1161.68,9.60,Incorrect Labor Rate,Service,03/16/21
SLC,Home Depot,V30099294,W352571,275.35,278.66,3.31,Incorrect Labor Rate,Service,03/16/21
SLC,Home Depot,V30099386,W351629,4496.73,4528.23,31.50,Incorrect Labor Rate,Service,03/19/21
SLC,Home Depot,V30099756,SM3040783-2,338.77,340.26,1.49,Incorrect Labor Rate,Service,03/25/21
SLC,Home Depot,V30099755,SM3040784-2,226.33,208.65,1.20,Incorrect Labor Rate,Service,03/25/21
SLC,Home Depot,V30099754,SM3040785-2,417.39,400.09,2.70,Incorrect Labor Rate,Service,03/25/21
SLC,Home Depot,V30099758,W352726,574.32,578.22,3.90,Incorrect Labor Rate,Service,03/25/21
SLC,Home Depot,V30100005,W352778,350.75,352.85,2.10,Incorrect Labor Rate,Service,04/02/21
SLC,Home Depot,V30100256,W352855,844.66,838.72,5.70,Incorrect Labor Rate,Service,04/09/21
SLC,Home Depot,V30100257,W352881,473.52,441.32,5.70,Incorrect Labor Rate,Service,04/09/21
SLC,Home Depot,V30100259,W352901,293.52,279.03,2.10,Incorrect Labor Rate,Service,04/09/21
SLC,Home Depot,V30100255,W352922,503.12,443.33,3.60,Incorrect Labor Rate,Service,04/09/21
SLC,Home Depot,V30099757,W352615,195.23,197.33,2.10,Incorrect Labor Rate,Service,04/13/21
SLC,Home Depot,V30100304,W353091,216.06,217.66,2.40,Incorrect Labor Rate,Service,04/13/21
SLC,Home Depot,V30100905,W353273,155.16,156.66,1.50,Incorrect Labor Rate,Service,04/23/21
SLC,Home Depot,V30101065,W353460,678.22,658.11,3.30,Incorrect Labor Rate,Service,04/27/21
SLC,Home Depot,V30101067,W353461,366.76,351.98,3.30,Incorrect Labor Rate,Service,04/27/21
SLC,Home Depot,V30101276,W353440,622.04,609.05,5.10,Incorrect Labor Rate,Service,04/30/21
SLC,Home Depot,V30101507,W353637,577.24,511.84,4.80,Incorrect Labor Rate,Service,05/11/21
SLC,Home Depot,V30101508,W353685,585.71,555.80,5.40,Incorrect Labor Rate,Service,05/11/21
SLC,Home Depot,V30101506,W353733,190.08,177.00,1.80,Incorrect Labor Rate,Service,05/11/21
SLC,Home Depot,V30101762,SM3041606-2,245.56,228.98,1.50,Incorrect Labor Rate,Service,05/20/21
SLC,Home Depot,V30101910,W353932,115.09,116.00,0.91,Incorrect Labor Rate,Service,05/20/21
SLC,Home Depot,V30102291,W354166,80.13,81.33,1.20,Incorrect Labor Rate,Service,06/03/21
SLC,Home Depot,V30102594,W354224,531.82,537.52,5.70,Incorrect Labor Rate,Service,06/10/21
SLC,Home Depot,V30102592,W354272,511.78,517.19,5.41,Incorrect Labor Rate,Service,06/10/21
SLC,Home Depot,V30102593,W354273,155.17,156.66,1.49,Incorrect Labor Rate,Service,06/10/21
SLC,Home Depot,V30102725,W353638,595.88,603.98,8.10,Incorrect Labor Rate,Service,06/17/21
SLC,Home Depot,V30103021,W354527,260.66,262.15,1.49,Incorrect Labor Rate,Service,06/25/21
SLC,Home Depot,V30103584,W355052,195.23,197.33,2.10,Incorrect Labor Rate,Service,07/13/21
SLC,Home Depot,V30103696,W355050,666.23,646.12,3.30,Incorrect Labor Rate,Service,07/16/21
SLC,Home Depot,V30103695,W355051,512.00,420.99,5.40,Incorrect Labor Rate,Service,07/16/21
SLC,Home Depot,V30103694,W355086,20.03,20.88,0.85,Incorrect Labor Rate,Service,07/16/21
SLC,Home Depot,V30103697,W355180,215.26,217.66,2.40,Incorrect Labor Rate,Service,07/16/21
SLC,Home Depot,V30104185,W355220,1350.98,1358.18,7.20,Incorrect Labor Rate,Service,07/30/21
SLC,Home Depot,V30104183,W355261,241.23,243.33,2.10,Incorrect Labor Rate,Service,07/30/21
SLC,Home Depot,V30104181,W355310,115.10,116.00,0.90,Incorrect Labor Rate,Service,07/30/21
SLC,Home Depot,V30104335,W355309,448.56,438.77,4.20,Incorrect Labor Rate,Service,08/03/21
SLC,Home Depot,V30104623,W355338,1251.13,834.91,-134.84,Incorrect Labor Rate,Service,08/11/21
SLC,Home Depot,V30104626,W355667,294.59,298.99,3.60,Incorrect Labor Rate,Service,08/11/21
SLC,Home Depot,V30104624,W355674,568.12,545.21,3.90,Incorrect Labor Rate,Service,08/11/21
SLC,Home Depot,V30104625,W355736,175.19,177.00,1.81,Incorrect Labor Rate,Service,08/11/21
SLC,Home Depot,V30104915,W355924,415.57,421.00,5.43,Incorrect Labor Rate,Service,08/18/21
SLC,Home Depot,V30105546,W356112,211.82,197.33,2.10,Incorrect Labor Rate,Service,08/31/21
SLC,Home Depot,V30105889,W356314,512.05,515.65,3.60,Incorrect Labor Rate,Service,09/14/21
SLC,Home Depot,V30105890,W356390,703.40,711.80,8.40,Incorrect Labor Rate,Service,09/14/21
SLC,Home Depot,V30105891,W356452,1693.15,1698.25,5.10,Incorrect Labor Rate,Service,09/14/21
SLC,Home Depot,V30105892,W356307,248.11,258.33,3.00,Incorrect Labor Rate,Service,09/14/21
SLC,Home Depot,V30105893,W356410,767.30,773.90,6.60,Incorrect Labor Rate,Service,09/14/21
SLC,Home Depot,V30106251,W356482,998.17,869.21,10.14,Incorrect Labor Rate,Service,09/21/21
SLC,Home Depot,V30106653,W356842,628.66,635.27,-6.60,Incorrect Labor Rate,Service,09/28/21
SLC,Home Depot,V30106651,W356667,892.88,738.05,3.90,Incorrect Labor Rate,Service,09/28/21
SLC,Home Depot,V30106651,W356667,892.88,738.05,-94.17,Incorrect Travel Rate,Service,09/28/21
SLC,Home Depot,V30099755,SM3040784-2,226.33,208.65,-18.08,Part Pricing - Raymond,Service,03/25/21
SLC,Home Depot,V30100256,W352855,844.66,838.72,-12.45,Part Pricing - Raymond,Service,04/09/21
SLC,Home Depot,V30100255,W352922,503.12,443.33,-38.28,Part Pricing - Raymond,Service,04/09/21
SLC,Home Depot,V30101067,W353461,366.76,351.98,-18.08,Part Pricing - Raymond,Service,04/27/21
