Branch,Customer,Inv Number,Inv Status,Req Amt,App Amt,Inv Created,Inv Issue
DEN,US Autoforce,V10337906,Raymond Paid,339.15,339.15,10-26-2021,No
DEN,Walmart,V10337809,Raymond Paid,453.33,453.33,10-26-2021,No
DEN,Lineage Logistics,IP00031387,Raymond Paid,770.98,770.98,10-26-2021,No
DEN,US Autoforce,V10337855,Raymond Paid,987.85,987.85,10-26-2021,No
SLC,Americold,IP00031392,Raymond Paid,1379.8,1379.8,10-26-2021,No
DEN,Amazon,V10337863,Raymond Paid,2890.08,2890.08,10-26-2021,No
DEN,Medline,V10335303,Raymond Paid,0.1,0.1,10-27-2021,No
DEN,Medline,V10335199,Raymond Paid,19.36,19.36,10-27-2021,No
DEN,Amazon,V10338045,Raymond Paid,22.5,22.5,10-27-2021,No
DEN,Medline,V10336979,Raymond Paid,44.34,44.34,10-27-2021,No
ABQ,Bunzl,V20084964,Raymond Paid,48.0,48.0,10-27-2021,No
DEN,Wayfair,V40006295,Raymond Paid,72.0,72.0,10-27-2021,No
DEN,Amazon,V10337982,Raymond Paid,75.0,75.0,10-27-2021,No
DEN,Amazon,V10337980,Raymond Paid,80.0,80.0,10-27-2021,No
DEN,Amazon,V10337963,Raymond Paid,95.0,95.0,10-27-2021,No
DEN,Amazon,V10337964,Raymond Paid,95.0,95.0,10-27-2021,No
DEN,Amazon,V10337965,Raymond Paid,95.0,95.0,10-27-2021,No
DEN,Amazon,V10337967,Raymond Paid,95.0,95.0,10-27-2021,No
DEN,Amazon,V10337968,Raymond Paid,95.0,95.0,10-27-2021,No
DEN,Amazon,V10337972,Raymond Paid,95.0,95.0,10-27-2021,No
DEN,Amazon,V10337973,Raymond Paid,95.0,95.0,10-27-2021,No
DEN,Amazon,V10337975,Raymond Paid,95.0,95.0,10-27-2021,No
SLC,GXO Logistics,V30107707,Raymond Paid,123.75,123.75,10-27-2021,No
DEN,Sam's Club,V10338133,Raymond Paid,132.64,132.64,10-27-2021,No
SLC,Walmart,V30107704,Raymond Paid,150.0,150.0,10-27-2021,No
DEN,Walmart,V10335227,Raymond Paid,156.48,156.48,10-27-2021,No
DEN,Medline,V10337742,Raymond Paid,156.8,156.8,10-27-2021,No
SLC,Home Depot,V30107702,Raymond Paid,217.66,217.66,10-27-2021,No
DEN,Medline,V10335203,Raymond Paid,229.02,229.02,10-27-2021,No
DEN,HD Pro,V10338141,Raymond Paid,415.8,415.8,10-27-2021,No
DEN,Walmart,IP00031431,Raymond Paid,416.33,416.33,10-27-2021,No
DEN,Amazon,V10337996,Raymond Paid,460.0,460.0,10-27-2021,No
DEN,Home Depot,V10338132,Raymond Paid,607.54,607.54,10-27-2021,No
DEN,US Autoforce,V10338080,Raymond Paid,682.2,682.2,10-27-2021,No
DEN,Medline,V10335890,Raymond Paid,694.41,694.41,10-27-2021,No
DEN,TBC International,V40006293,Raymond Paid,1114.8,1114.8,10-27-2021,No
DEN,Amazon,V10337995,Raymond Paid,1381.4,1381.4,10-27-2021,No
DEN,Medline,V10335316,Raymond Paid,1693.45,1693.45,10-27-2021,No
DEN,Amazon,V10338221,Raymond Paid,45.0,45.0,10-28-2021,No
DEN,Amazon,V10338224,Raymond Paid,45.0,45.0,10-28-2021,No
SLC,Walmart,IP00031585,Raymond Paid,109.36,109.36,10-28-2021,No
DEN,Amazon,V40006311,Raymond Paid,130.0,130.0,10-28-2021,No
DEN,Home Depot,V40006307,Raymond Paid,136.55,136.55,10-28-2021,No
DEN,Amazon,V10338222,Raymond Paid,157.5,157.5,10-28-2021,No
SLC,Americold,IP00031568,Raymond Paid,223.92,223.92,10-28-2021,No
DEN,Walmart,V10338228,Raymond Paid,640.47,640.47,10-28-2021,No
DEN,KeHE,V10338345,Raymond Paid,2092.24,2092.24,10-28-2021,No
SLC,Americold,IP00031598,Raymond Paid,2263.2,2263.2,10-28-2021,No
DEN,Amazon,V40006318,Raymond Paid,70.0,70.0,10-29-2021,No
DEN,XPO Last Mile,V10320875,Raymond Paid,173.25,173.25,10-29-2021,No
DEN,Walmart,V10338419,Raymond Paid,372.6,372.6,10-29-2021,No
DEN,XPO Last Mile,V10331407,Raymond Paid,582.84,582.84,10-29-2021,No
DEN,XPO Last Mile,V10338407,Raymond Paid,678.34,678.34,10-29-2021,No
DEN,Walmart,V10338512,Raymond Paid,903.59,903.59,10-29-2021,No
DEN,KeHE,V10338417,Raymond Paid,4315.03,4315.03,10-29-2021,No
DEN,XPO Last Mile,V10319474,Raymond Paid,5096.86,5096.86,10-29-2021,No
SLC,Sam's Club,V30107902,Raymond Paid,78.0,78.0,11-01-2021,No
SLC,Sam's Club,V30107870,Raymond Paid,87.0,87.0,11-01-2021,No
SLC,Sam's Club,V30107897,Raymond Paid,87.0,87.0,11-01-2021,No
SLC,Sam's Club,V30107898,Raymond Paid,87.0,87.0,11-01-2021,No
SLC,Sam's Club,V30107900,Raymond Paid,87.0,87.0,11-01-2021,No
SLC,Amazon,V30107861,Raymond Paid,112.5,112.5,11-01-2021,No
SLC,Sam's Club,V30107864,Raymond Paid,113.4,113.4,11-01-2021,No
SLC,Walmart,V30107641,Raymond Paid,128.67,128.67,11-01-2021,No
SLC,Walmart,V30107869,Raymond Paid,138.56,138.56,11-01-2021,No
SLC,Walmart,V30107703,Raymond Paid,150.0,150.0,11-01-2021,No
SLC,Walmart,V30107892,Raymond Paid,150.0,150.0,11-01-2021,No
SLC,Walmart,V30107893,Raymond Paid,150.0,150.0,11-01-2021,No
SLC,Walmart,V30107894,Raymond Paid,150.0,150.0,11-01-2021,No
SLC,Walmart,V30107896,Raymond Paid,150.0,150.0,11-01-2021,No
SLC,Amazon,V30107862,Raymond Paid,153.75,153.75,11-01-2021,No
DEN,Amazon,V40006324,Raymond Paid,208.8,208.8,11-01-2021,No
SLC,Walmart,V30107863,Raymond Paid,309.38,309.38,11-01-2021,No
SLC,Walmart,V30107866,Raymond Paid,309.38,309.38,11-01-2021,No
SLC,Walmart,V30107865,Raymond Paid,319.07,319.07,11-01-2021,No
SLC,Walmart,V30107868,Raymond Paid,421.88,421.88,11-01-2021,No
SLC,Kuehne + Nagel,V30107781,Raymond Paid,430.37,430.37,11-01-2021,No
SLC,Kuehne + Nagel,V30107785,Raymond Paid,628.8,628.8,11-01-2021,No
SLC,Walmart,V30107890,Raymond Paid,1152.68,1152.68,11-01-2021,Service
SLC,Amazon,V30096661,Reversed - Final,1111.22,0.0,01-05-2021,Yes
SLC,Home Depot,V30096632,Raymond Paid,85.0,85.0,01-05-2021,Yes
SLC,Walmart,V30096730,Raymond Paid,203.5,203.5,01-05-2021,Yes
SLC,Walmart,V30096520,Raymond Paid,250.0,250.0,01-05-2021,Yes
SLC,Walmart,V30096735,Raymond Paid,250.0,250.0,01-05-2021,Yes
SLC,Walmart,V30096200,Raymond Paid,255.77,255.77,01-05-2021,Yes
SLC,Walmart,V30096725,Raymond Paid,356.25,356.25,01-05-2021,Yes
SLC,Walmart,V30096734,Raymond Paid,356.25,356.25,01-05-2021,Yes
SLC,Walmart,V30096731,Raymond Paid,429.25,429.25,01-05-2021,Yes
SLC,Home Depot,V30096629,Raymond Paid,435.62,435.62,01-05-2021,Yes
SLC,Walmart,V30096732,Raymond Paid,488.29,488.29,01-05-2021,Yes
SLC,Walmart,V30096729,Raymond Paid,491.0,491.0,01-05-2021,Yes
SLC,Amazon,V30096737,Raymond Paid,932.36,932.36,01-05-2021,Yes
SLC,Walmart,V30096724,Raymond Paid,1012.43,1012.43,01-05-2021,Yes
SLC,Walmart,V30096733,Raymond Paid,1273.36,1273.36,01-05-2021,Yes
DEN,Amazon,V10308780,Raymond Paid,90.0,90.0,01-06-2021,Yes
DEN,Amazon,V10308760,Raymond Paid,135.0,135.0,01-06-2021,Yes
DEN,Amazon,V10308783,Raymond Paid,151.2,151.2,01-06-2021,Yes
DEN,Amazon,V10308779,Raymond Paid,157.5,157.5,01-06-2021,Yes
DEN,Amazon,V10308790,Raymond Paid,229.72,229.72,01-06-2021,Yes
DEN,Amazon,V10308762,Raymond Paid,247.5,247.5,01-06-2021,Yes
DEN,Amazon,V10308788,Raymond Paid,353.1,353.1,01-06-2021,Yes
DEN,Amazon,V10308770,Raymond Paid,376.01,376.01,01-06-2021,Yes
DEN,Amazon,V10308768,Raymond Paid,608.83,608.83,01-06-2021,Yes
DEN,Amazon,V10308479,Cancel,260.0,0.0,01-07-2021,Yes
DEN,Amazon,V10308494,Cancel,852.5,0.0,01-07-2021,Yes
DEN,Home Depot,V10308947,Raymond Paid,75.0,75.0,01-07-2021,Yes
DEN,Home Depot,V10308944,Raymond Paid,85.0,85.0,01-07-2021,Yes
DEN,Walmart,V10308970,Raymond Paid,122.89,122.89,01-07-2021,Yes
SLC,Walmart,V30096792,Raymond Paid,245.0,245.0,01-07-2021,Yes
DEN,KeHE,V10308962,Raymond Paid,377.25,377.25,01-07-2021,Yes
DEN,KeHE,V10308939,Raymond Paid,574.21,574.21,01-07-2021,Yes
SLC,Walmart,V30096794,Raymond Paid,680.82,680.82,01-07-2021,Yes
SLC,Walmart,V30096793,Raymond Paid,865.9,865.9,01-07-2021,Yes
DEN,Medline,V10308940,Raymond Paid,890.35,890.35,01-07-2021,Yes
DEN,Amazon,V10308920,Raymond Paid,5165.63,5165.63,01-07-2021,Yes
SLC,Grainger,V30096796,Raymond Paid,259.36,259.36,01-08-2021,Yes
SLC,Walmart,V30096806,Raymond Paid,287.76,287.76,01-08-2021,Yes
SLC,Home Depot,V30096797,Raymond Paid,301.04,301.04,01-08-2021,Yes
SLC,Walmart,V30096807,Raymond Paid,416.34,416.34,01-08-2021,Yes
SLC,Amazon,V30096799,Raymond Paid,660.96,660.96,01-08-2021,Yes
SLC,Walmart,V30096810,Raymond Paid,885.01,885.01,01-08-2021,Yes
DEN,KeHE,V10309116,Reversed - Final,1107.75,0.0,01-11-2021,Yes
SLC,Walmart,V30096887,Raymond Paid,75.0,75.0,01-11-2021,Yes
DEN,KeHE,V10309122,Raymond Paid,182.5,182.5,01-11-2021,Yes
SLC,Walmart,V30096883,Raymond Paid,227.37,227.37,01-11-2021,Yes
SLC,Walmart,V30096881,Raymond Paid,333.49,333.49,01-11-2021,Yes
DEN,KeHE,V10309124,Raymond Paid,354.6,354.6,01-11-2021,Yes
DEN,KeHE,V10309126,Raymond Paid,369.4,369.4,01-11-2021,Yes
SLC,Walmart,V30096889,Raymond Paid,397.5,397.5,01-11-2021,Yes
DEN,KeHE,V10309117,Raymond Paid,402.55,402.55,01-11-2021,Yes
SLC,Walmart,V30096888,Raymond Paid,468.19,468.19,01-11-2021,Yes
SLC,Home Depot,V30096884,Raymond Paid,510.59,510.59,01-11-2021,Yes
DEN,KeHE,V10309125,Raymond Paid,641.51,641.51,01-11-2021,Yes
SLC,Walmart,V30096882,Raymond Paid,872.5,872.5,01-11-2021,Yes
SLC,Walmart,V30096885,Raymond Paid,1287.0,1287.0,01-11-2021,Yes
SLC,Walmart,V30096886,Raymond Paid,1534.87,1534.87,01-11-2021,Yes
DEN,HD Pro,V10309101,Raymond Paid,1744.91,1744.91,01-11-2021,Yes
SLC,DHL,V30096907,Raymond Paid,63.65,63.65,01-12-2021,Yes
SLC,Amazon,V30096911,Raymond Paid,112.5,112.5,01-12-2021,Yes
SLC,Amazon,V30096912,Raymond Paid,225.0,225.0,01-12-2021,Yes
SLC,Walmart,V30096920,Raymond Paid,232.43,232.43,01-12-2021,Yes
SLC,Walmart,V30096921,Raymond Paid,244.44,244.44,01-12-2021,Yes
SLC,Walmart,V30096915,Raymond Paid,250.0,250.0,01-12-2021,Yes
SLC,Walmart,V30096916,Raymond Paid,250.0,250.0,01-12-2021,Yes
SLC,Walmart,V30096917,Raymond Paid,250.0,250.0,01-12-2021,Yes
SLC,Walmart,V30096918,Raymond Paid,250.0,250.0,01-12-2021,Yes
SLC,Walmart,V30096919,Raymond Paid,250.0,250.0,01-12-2021,Yes
DEN,Sam's Club,V10309269,Raymond Paid,395.49,395.49,01-12-2021,Yes
SLC,Walmart,V10309218,Raymond Paid,468.0,468.0,01-12-2021,Yes
DEN,Walmart,V10309203,Raymond Paid,507.8,507.8,01-12-2021,Yes
SLC,Walmart,V30096913,Raymond Paid,525.0,525.0,01-12-2021,Yes
DEN,Sam's Club,V10309268,Raymond Paid,526.72,526.72,01-12-2021,Yes
SLC,Walmart,V30096914,Raymond Paid,558.18,558.18,01-12-2021,Yes
DEN,Wayfair,V10309238,Raymond Paid,801.0,801.0,01-12-2021,Yes
SLC,Amazon,V30096910,Raymond Paid,835.92,835.92,01-12-2021,Yes
DEN,Walmart,V10309224,Raymond Paid,885.49,885.49,01-12-2021,Yes
DEN,Walmart,V10309219,Raymond Paid,1959.33,1959.33,01-12-2021,Yes
DEN,Walmart,V10309206,Raymond Paid,2488.42,2488.42,01-12-2021,Yes
DEN,Medline,V10309332,Raymond Paid,85.0,85.0,01-13-2021,Yes
DEN,Home Depot,V10309475,Raymond Paid,85.0,85.0,01-13-2021,Yes
DEN,Medline,V10309373,Raymond Paid,188.63,188.63,01-13-2021,Yes
SLC,Walmart,V30096979,Raymond Paid,248.89,248.89,01-13-2021,Yes
SLC,Walmart,V30096980,Raymond Paid,250.45,250.45,01-13-2021,Yes
DEN,Home Depot,V10309480,Raymond Paid,258.47,258.47,01-13-2021,Yes
SLC,Walmart,V30096324,Raymond Paid,281.62,281.62,01-13-2021,Yes
DEN,Home Depot,V10309554,Raymond Paid,306.26,306.26,01-13-2021,Yes
DEN,Medline,V10309339,Raymond Paid,333.65,333.65,01-13-2021,Yes
DEN,Medline,V10309336,Raymond Paid,390.8,390.8,01-13-2021,Yes
SLC,GXO Logistics,V30096973,Raymond Paid,405.05,405.05,01-13-2021,Yes
SLC,GXO Logistics,V30096974,Raymond Paid,427.05,427.05,01-13-2021,Yes
DEN,Medline,V10309346,Raymond Paid,438.18,438.18,01-13-2021,Yes
SLC,Walmart,V30096978,Raymond Paid,443.72,443.72,01-13-2021,Yes
DEN,Home Depot,V10309416,Raymond Paid,537.82,537.82,01-13-2021,Yes
SLC,Amazon,V30096736,Raymond Paid,680.16,680.16,01-13-2021,Yes
DEN,KeHE,V10309385,Raymond Paid,1239.85,1239.85,01-13-2021,Yes
DEN,KeHE,V10309611,Raymond Paid,271.15,271.15,01-14-2021,Yes
ABQ,Walmart,V20077830,Raymond Paid,279.87,279.87,01-14-2021,Yes
DEN,HD Pro,V10309601,Raymond Paid,300.18,300.18,01-14-2021,Yes
DEN,Amazon,V10309578,Raymond Paid,304.01,304.01,01-14-2021,Yes
DEN,Amazon,V10309573,Raymond Paid,319.72,319.72,01-14-2021,Yes
DEN,Amazon,V10309580,Raymond Paid,349.72,349.72,01-14-2021,Yes
DEN,HD Pro,V10309599,Raymond Paid,747.77,747.77,01-14-2021,Yes
DEN,Medline,V10309623,Raymond Paid,995.5,995.5,01-14-2021,Yes
DEN,Home Depot,V10309644,Raymond Paid,85.0,85.0,01-15-2021,Yes
DEN,HD Supply,V10309651,Raymond Paid,95.0,95.0,01-15-2021,Yes
DEN,HD Supply,V10309658,Raymond Paid,95.0,95.0,01-15-2021,Yes
DEN,Walmart,V10309641,Raymond Paid,481.55,481.55,01-15-2021,Yes
DEN,Amazon,V10309716,Raymond Paid,500.5,500.5,01-15-2021,Yes
SLC,Amazon,V30097052,Raymond Paid,557.4,557.4,01-15-2021,Yes
SLC,Amazon,V30097050,Raymond Paid,622.46,622.46,01-15-2021,Yes
DEN,Amazon,V10309715,Raymond Paid,770.5,770.5,01-15-2021,Yes
DEN,HD Pro,V40005286,Raymond Paid,918.05,918.05,01-15-2021,Yes
DEN,Sam's Club,V10311213,Raymond Paid,1410.16,1410.16,01-15-2021,Yes
SLC,US Autoforce,V30096662,Raymond Paid,1620.0,1620.0,01-15-2021,Yes
SLC,Petco,V30096906,Raymond Paid,65.0,65.0,01-18-2021,Yes
SLC,Walmart,V30096890,Raymond Paid,76.25,76.25,01-18-2021,Yes
DEN,Walmart,V10309884,Raymond Paid,140.8,140.8,01-18-2021,Yes
SLC,GXO Logistics,V30097091,Raymond Paid,216.45,216.45,01-18-2021,Yes
SLC,Walmart,V30097103,Raymond Paid,244.05,244.05,01-18-2021,Yes
SLC,Walmart,V30097102,Raymond Paid,246.66,246.66,01-18-2021,Yes
SLC,Walmart,V30097108,Raymond Paid,249.77,249.77,01-18-2021,Yes
SLC,Walmart,V30097107,Raymond Paid,249.78,249.78,01-18-2021,Yes
SLC,Walmart,V30097096,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097097,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097098,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097099,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097100,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097101,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097104,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097105,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097106,Raymond Paid,250.0,250.0,01-18-2021,Yes
SLC,Walmart,V30097094,Raymond Paid,276.91,276.91,01-18-2021,Yes
SLC,Walmart,V30097095,Raymond Paid,662.7,662.7,01-18-2021,Yes
SLC,Walmart,V30097093,Raymond Paid,788.88,788.88,01-18-2021,Yes
SLC,Walmart,V10309863,Raymond Paid,925.8,925.8,01-18-2021,Yes
SLC,Walmart,V30097092,Raymond Paid,1412.11,1412.11,01-18-2021,Yes
DEN,Walmart,V30097145,Raymond Paid,110.04,110.04,01-19-2021,Yes
SLC,Composites One,V30097150,Raymond Paid,122.74,122.74,01-19-2021,Yes
SLC,DHL,V30097146,Raymond Paid,217.8,217.8,01-19-2021,Yes
SLC,Amazon,V30097144,Raymond Paid,247.5,247.5,01-19-2021,Yes
SLC,Walmart,V30097153,Raymond Paid,399.82,399.82,01-19-2021,Yes
SLC,Walmart,V30097154,Raymond Paid,794.67,794.67,01-19-2021,Yes
SLC,Walmart,V30097155,Raymond Paid,2055.53,2055.53,01-19-2021,Yes
SLC,US Autoforce,V30097214,Raymond Paid,25.71,25.71,01-20-2021,Yes
DEN,Home Depot,V10310199,Raymond Paid,55.0,55.0,01-20-2021,Yes
SLC,GXO Logistics,V30097212,Raymond Paid,65.0,65.0,01-20-2021,Yes
SLC,Home Depot,V30097210,Raymond Paid,75.03,75.03,01-20-2021,Yes
DEN,Office Depot,V10310225,Raymond Paid,85.0,85.0,01-20-2021,Yes
SLC,DHL,V30095575,Raymond Paid,137.25,137.25,01-20-2021,Yes
DEN,Home Depot,V10310197,Raymond Paid,151.89,151.89,01-20-2021,Yes
SLC,DHL,V30095576,Raymond Paid,172.2,172.2,01-20-2021,Yes
SLC,DHL,V30095574,Raymond Paid,242.81,242.81,01-20-2021,Yes
DEN,Medline,V10310209,Raymond Paid,319.43,319.43,01-20-2021,Yes
SLC,GXO Logistics,V30097211,Raymond Paid,327.6,327.6,01-20-2021,Yes
DEN,Medline,V10310211,Raymond Paid,414.18,414.18,01-20-2021,Yes
SLC,US Autoforce,V30097213,Raymond Paid,437.11,437.11,01-20-2021,Yes
DEN,Home Depot,V10310200,Raymond Paid,496.42,496.42,01-20-2021,Yes
DEN,Home Depot,V10310189,Raymond Paid,502.49,502.49,01-20-2021,Yes
ABQ,Walmart,V20077855,Raymond Paid,525.87,525.87,01-20-2021,Yes
ABQ,Walmart,V20078135,Raymond Paid,544.5,544.5,01-20-2021,Yes
DEN,Home Depot,V10310194,Raymond Paid,567.89,567.89,01-20-2021,Yes
DEN,Home Depot,V10310184,Raymond Paid,1427.13,1427.13,01-20-2021,Yes
DEN,Home Depot,V10310283,Raymond Paid,55.0,55.0,01-21-2021,Yes
SLC,Medline,V30097254,Raymond Paid,75.4,75.4,01-21-2021,Yes
SLC,Medline,V30097255,Raymond Paid,75.4,75.4,01-21-2021,Yes
SLC,Medline,V30097256,Raymond Paid,102.63,102.63,01-21-2021,Yes
SLC,Kuehne + Nagel,V30097251,Raymond Paid,111.55,111.55,01-21-2021,Yes
SLC,Walmart,V30097258,Raymond Paid,250.0,250.0,01-21-2021,Yes
SLC,Walmart,V30097259,Raymond Paid,250.0,250.0,01-21-2021,Yes
SLC,Walmart,V30097257,Raymond Paid,250.13,250.13,01-21-2021,Yes
DEN,Medline,V10310322,Raymond Paid,285.7,285.7,01-21-2021,Yes
DEN,Home Depot,V10310279,Raymond Paid,285.95,285.95,01-21-2021,Yes
SLC,GXO Logistics,V30097252,Raymond Paid,395.4,395.4,01-21-2021,Yes
SLC,Medline,V30097253,Raymond Paid,429.33,429.33,01-21-2021,Yes
DEN,TBC International,V10310346,Raymond Paid,999.14,999.14,01-21-2021,Yes
SLC,Amazon,V30097375,Raymond Paid,45.0,45.0,01-25-2021,Yes
DEN,Sam's Club,V10310606,Raymond Paid,45.56,45.56,01-25-2021,Yes
DEN,Sam's Club,V10310612,Raymond Paid,45.79,45.79,01-25-2021,Yes
SLC,Kuehne + Nagel,V30097378,Raymond Paid,76.08,76.08,01-25-2021,Yes
DEN,US Autoforce,V10310628,Raymond Paid,84.0,84.0,01-25-2021,Yes
SLC,Walmart,V30097393,Raymond Paid,244.44,244.44,01-25-2021,Yes
SLC,Walmart,V30097394,Raymond Paid,248.21,248.21,01-25-2021,Yes
SLC,Walmart,V30097391,Raymond Paid,250.0,250.0,01-25-2021,Yes
SLC,Walmart,V30097392,Raymond Paid,250.0,250.0,01-25-2021,Yes
SLC,Walmart,V30097395,Raymond Paid,250.0,250.0,01-25-2021,Yes
SLC,Amazon,V30097374,Raymond Paid,270.0,270.0,01-25-2021,Yes
SLC,Walmart,V30097386,Raymond Paid,300.0,300.0,01-25-2021,Yes
DEN,US Autoforce,V10310629,Raymond Paid,544.29,544.29,01-25-2021,Yes
SLC,Amazon,V30097376,Raymond Paid,596.96,596.96,01-25-2021,Yes
SLC,Walmart,V30097382,Raymond Paid,795.0,795.0,01-25-2021,Yes
SLC,Walmart,V30097384,Raymond Paid,848.4,848.4,01-25-2021,Yes
DEN,Walmart,V10310584,Raymond Paid,921.41,921.41,01-25-2021,Yes
SLC,Walmart,V30097390,Raymond Paid,1738.03,1738.03,01-25-2021,Yes
DEN,Amazon,V10310563,Raymond Paid,1999.8,1999.8,01-25-2021,Yes
SLC,Baker Dist,V30095735,Raymond Paid,2219.68,2219.68,01-25-2021,Yes
SLC,Amazon,V30097439,Raymond Paid,59.0,59.0,01-26-2021,Yes
SLC,Amazon,V30097440,Raymond Paid,59.0,59.0,01-26-2021,Yes
SLC,Amazon,V30097441,Raymond Paid,59.0,59.0,01-26-2021,Yes
SLC,Amazon,V30097442,Raymond Paid,80.0,80.0,01-26-2021,Yes
SLC,Amazon,V30097428,Raymond Paid,292.5,292.5,01-26-2021,Yes
SLC,Amazon,V300996837,Raymond Paid,350.0,350.0,01-26-2021,Yes
SLC,Amazon,V30097427,Raymond Paid,368.59,368.59,01-26-2021,Yes
DEN,Walmart,V10310727,Raymond Paid,427.0,427.0,01-26-2021,Yes
ABQ,Home Depot,V20078101,Raymond Paid,443.4,443.4,01-26-2021,Yes
SLC,Kuehne + Nagel,V30097426,Raymond Paid,500.93,500.93,01-26-2021,Yes
DEN,KeHE,V10310788,Raymond Paid,674.76,674.76,01-26-2021,Yes
ABQ,Harbor Freight,V20078115,Raymond Paid,740.74,740.74,01-26-2021,Yes
ABQ,Costco,V20078095,Raymond Paid,1720.02,1720.02,01-26-2021,Yes
DEN,Medline,V10310907,Raymond Paid,75.0,75.0,01-27-2021,Yes
SLC,Aramsco,V30097493,Raymond Paid,75.0,75.0,01-27-2021,Yes
SLC,Amazon,V30097496,Raymond Paid,80.0,80.0,01-27-2021,Yes
DEN,US Autoforce,V10310910,Raymond Paid,84.0,84.0,01-27-2021,Yes
SLC,Aramsco,V30097492,Raymond Paid,95.0,95.0,01-27-2021,Yes
DEN,Amazon,V10310864,Raymond Paid,162.22,162.22,01-27-2021,Yes
SLC,Amazon,V30097497,Raymond Paid,202.5,202.5,01-27-2021,Yes
DEN,Amazon,V10310851,Raymond Paid,235.72,235.72,01-27-2021,Yes
SLC,Walmart,V30097208,Raymond Paid,250.0,250.0,01-27-2021,Yes
SLC,Walmart,V30097432,Raymond Paid,250.0,250.0,01-27-2021,Yes
DEN,Amazon,V10310856,Raymond Paid,325.72,325.72,01-27-2021,Yes
SLC,Amazon,V30097495,Raymond Paid,337.5,337.5,01-27-2021,Yes
SLC,Walmart,V30097430,Raymond Paid,472.07,472.07,01-27-2021,Yes
DEN,KeHE,V10310883,Raymond Paid,535.55,535.55,01-27-2021,Yes
DEN,Medline,V10310905,Raymond Paid,554.15,554.15,01-27-2021,Yes
SLC,Walmart,V30097498,Raymond Paid,712.5,712.5,01-27-2021,Yes
SLC,Walmart,V30097431,Raymond Paid,877.48,877.48,01-27-2021,Yes
SLC,Walmart,V30097429,Raymond Paid,1581.48,1592.1,01-27-2021,Yes
SLC,Amazon,V30097551,Raymond Paid,157.5,157.5,01-28-2021,Yes
SLC,Amazon,V30097579,Raymond Paid,270.0,270.0,01-28-2021,Yes
SLC,Aramsco,V30097548,Raymond Paid,725.62,725.62,01-28-2021,Yes
SLC,Aramsco,V30097546,Raymond Paid,1028.99,1028.99,01-28-2021,Yes
DEN,Amazon,V10311133,Raymond Paid,255.33,255.33,01-29-2021,Yes
DEN,KeHE,V10311123,Raymond Paid,313.45,313.45,01-29-2021,Yes
DEN,Amazon,V10311138,Raymond Paid,500.74,500.74,01-29-2021,Yes
DEN,Amazon,V10311137,Raymond Paid,574.24,574.24,01-29-2021,Yes
DEN,Walmart,V10311215,Raymond Paid,990.87,990.87,01-29-2021,Yes
DEN,KeHE,V10311129,Raymond Paid,1471.03,1471.03,01-29-2021,Yes
DEN,Amazon,V10311282,Raymond Paid,2748.44,2748.44,01-29-2021,Yes
ABQ,Baker Dist,V20078445,Raymond Paid,152.13,152.13,02-01-2021,Yes
DEN,Amazon,V10311320,Raymond Paid,220.38,220.38,02-01-2021,Yes
DEN,Amazon,V10311321,Raymond Paid,280.72,280.72,02-01-2021,Yes
DEN,Amazon,V10311319,Raymond Paid,310.38,310.38,02-01-2021,Yes
DEN,Office Depot,V10311143,Raymond Paid,3282.74,3282.74,02-02-2021,Yes
SLC,Amazon,V30097486,Raymond Paid,112.5,112.5,02-02-2021,Yes
SLC,Amazon,V30097539,Raymond Paid,225.0,225.0,02-02-2021,Yes
DEN,Medline,V10311453,Raymond Paid,236.4,236.4,02-02-2021,Yes
DEN,Medline,V10311445,Raymond Paid,264.98,264.98,02-02-2021,Yes
SLC,Harbor Freight,V30097491,Raymond Paid,435.6,435.6,02-02-2021,Yes
ABQ,Baker Dist,V20078505,Raymond Paid,182.4,182.4,02-03-2021,Yes
ABQ,Bunzl,V20078561,Raymond Paid,811.18,811.18,02-03-2021,Yes
DEN,US Autoforce,V10311599,Raymond Paid,974.64,974.64,02-03-2021,Yes
DEN,Amazon,V10311704,Raymond Paid,172.38,172.38,02-04-2021,Yes
DEN,Amazon,V10311696,Raymond Paid,196.44,196.44,02-04-2021,Yes
DEN,Amazon,V10311698,Raymond Paid,196.47,196.47,02-04-2021,Yes
DEN,Amazon,V10311697,Raymond Paid,241.44,241.44,02-04-2021,Yes
DEN,Amazon,V10311699,Raymond Paid,248.42,248.42,02-04-2021,Yes
DEN,Amazon,V10311705,Raymond Paid,374.88,374.88,02-04-2021,Yes
SLC,GXO Logistics,V30097809,Raymond Paid,56.88,56.88,02-05-2021,Yes
SLC,GXO Logistics,V30097806,Raymond Paid,65.0,65.0,02-05-2021,Yes
